"FilingID","Country/Authority"
1963397,"Canada - Manitoba Securities Commission"
1963397,"Canada - New Brunswick Securities Commission"
1963397,"Canada - Alberta Securities Commission"
1963397,"Canada - British Columbia Securities Commission"
1963397,"Canada - Northwest Territories, Office of the Registrar of Securities"
1963397,"Canada - Nunavut, Registrar of Securities"
1963397,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1963397,"Canada - Prince Edward Island, Securities Office"
1970835,"Japan - Financial Services Agency"
1958664,"United Kingdom - Financial Conduct Authority"
1957522,"Japan - Financial Services Agency"
1971340,"United Kingdom - Financial Conduct Authority"
1964261,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1961619,"United Kingdom - Financial Conduct Authority"
1960578,"Switzerland - Swiss Financial Market Supervisory Authority"
1966745,"Mauritius, Republic of - Financial Services Commission"
1951620,"United Kingdom - Financial Conduct Authority"
1951620,"Switzerland - Swiss Financial Market Supervisory Authority"
1951620,"Australia - Australian Securities and Investments Commission"
1951620,"Other: UNITED ARAB EMIRATES FINANCIAL SERVICES REGULATORY AUTHORITY"
1963197,"Canada - Alberta Securities Commission"
1963197,"Canada - British Columbia Securities Commission"
1963197,"Canada - Manitoba Securities Commission"
1963197,"Canada - New Brunswick Securities Commission"
1963197,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1963197,"Canada - Northwest Territories, Office of the Registrar of Securities"
1963197,"Canada - Nova Scotia Securities Commission"
1963197,"Canada - Nunavut, Registrar of Securities"
1963197,"Canada - Ontario Securities Commission"
1963197,"Canada - Prince Edward Island, Securities Office"
1963197,"Canada - Quebec, Financial Markets Authority"
1963197,"Canada - Saskatchewan Financial Services Commission"
1963197,"Canada - Yukon Territories, Registrar of Securities"
1966777,"Switzerland - Swiss Financial Market Supervisory Authority"
1966777,"Other: INTERNATIONAL ADVISER EXEMPTION WITH CANADA - NOVA SCOTIA SECURITIES COMMISSION"
1966777,"Other: INTERNATIONAL ADVISER EXEMPTION WITH CANADA - ALBERTA SECURITIES COMMISSION"
1966777,"Other: INTERNATIONAL ADVISER EXEMPTION WITH CANADA - BRITISH COLUMBIA SECURITIES COMMISSION"
1966777,"Other: INTERNATIONAL ADVISER EXEMPTION WITH CANADA - QUEBEC FINANCIAL MARKETS AUTHORITY"
1966777,"Other: INTERNATIONAL ADVISER EXEMPTION WITH CANADA - ONTARIO SECURITIES COMMISSION"
1947786,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1947786,"United Kingdom - Financial Conduct Authority"
1947786,"Netherlands - The Netherlands Authority for the Financial Markets"
1923547,"British Virgin Islands - British Virgin Islands Financial Services Commission"
1921079,"Hong Kong - Securities and Futures Commission"
1923552,"Hong Kong - Securities and Futures Commission"
1951568,"Hong Kong - Securities and Futures Commission"
1970928,"Australia - Australian Securities and Investments Commission"
1971020,"Hong Kong - Securities and Futures Commission"
1971020,"China, People's Republic of - China Securities Regulatory Commission "
1952853,"United Kingdom - Financial Conduct Authority"
1952853,"Germany - German Federal Financial Supervisory Agency"
1952853,"Iceland - Financial Supervisory Authority"
1952853,"Japan - Financial Services Agency"
1938502,"Singapore - Monetary Authority of Singapore"
1938502,"China, People's Republic of - China Securities Regulatory Commission "
1938502,"India - Securities and Exchange Board of India"
1942535,"United Kingdom - Financial Conduct Authority"
1942535,"Cayman Islands - Cayman Islands Monetary Authority"
1942535,"Bermuda - Bermuda Monetary Authority"
1953195,"India - Securities and Exchange Board of India"
1967335,"Hong Kong - Securities and Futures Commission"
1972145,"United Kingdom - Financial Conduct Authority"
1963560,"Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
1963560,"Ireland -  Central Bank of Ireland"
1963560,"United Kingdom - Financial Conduct Authority"
1963560,"Netherlands - The Netherlands Authority for the Financial Markets"
1949525,"Switzerland - Swiss Financial Market Supervisory Authority"
1931996,"United Kingdom - Financial Conduct Authority"
1931996,"Netherlands - The Netherlands Authority for the Financial Markets"
1931996,"Sweden - Swedish Financial Supervisory Authority"
1931996,"Denmark - Danish Financial Supervisory Authority"
1946501,"Hong Kong - Securities and Futures Commission"
1944866,"Ireland -  Central Bank of Ireland"
1941520,"Ireland -  Central Bank of Ireland"
1923457,"Ireland -  Central Bank of Ireland"
1945099,"United Kingdom - Financial Conduct Authority"
1945099,"South Africa - Financial Services Board"
1953787,"Canada - Ontario Securities Commission"
1953787,"Canada - British Columbia Securities Commission"
1953787,"Canada - Alberta Securities Commission"
1953787,"Canada - Quebec, Financial Markets Authority"
1953787,"Canada - Manitoba Securities Commission"
1953787,"Canada - Nova Scotia Securities Commission"
1971339,"Canada - Ontario Securities Commission"
1970207,"France - Financial Markets Authority"
1972969,"Hong Kong - Securities and Futures Commission"
1972969,"Canada - Ontario Securities Commission"
1951594,"Singapore - Monetary Authority of Singapore"
1963357,"Jersey - Jersey Financial Services Commission"
1959311,"India - Securities and Exchange Board of India"
1949746,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1956687,"Canada - Alberta Securities Commission"
1956687,"Canada - British Columbia Securities Commission"
1956687,"Canada - Manitoba Securities Commission"
1956687,"Canada - New Brunswick Securities Commission"
1956687,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1956687,"Canada - Northwest Territories, Office of the Registrar of Securities"
1956687,"Canada - Nova Scotia Securities Commission"
1956687,"Canada - Nunavut, Registrar of Securities"
1956687,"Canada - Ontario Securities Commission"
1956687,"Canada - Prince Edward Island, Securities Office"
1956687,"Canada - Quebec, Financial Markets Authority"
1956687,"Canada - Saskatchewan Financial Services Commission"
1960501,"Singapore - Monetary Authority of Singapore"
1960501,"China, People's Republic of - China Securities Regulatory Commission "
1946609,"Hong Kong - Securities and Futures Commission"
1946845,"Ireland -  Central Bank of Ireland"
1951175,"United Kingdom - Financial Conduct Authority"
1963713,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1963713,"Ireland -  Central Bank of Ireland"
1952882,"United Kingdom - Financial Conduct Authority"
1962610,"Other: CANADA - AUTORITE DES MARCHES FINANCIERS"
1962610,"Canada - Alberta Securities Commission"
1962610,"Canada - British Columbia Securities Commission"
1962610,"Canada - Newfoundland and Labrador, Financial Services Regulation Division"
1962610,"Canada - Ontario Securities Commission"
1944827,"Canada - Quebec, Financial Markets Authority"
1944827,"Canada - British Columbia Securities Commission"
1944827,"Canada - Ontario Securities Commission"
1956489,"Hong Kong - Securities and Futures Commission"
1949042,"Cayman Islands - Cayman Islands Monetary Authority"
1943258,"United Kingdom - Financial Conduct Authority"
1943980,"Australia - Australian Securities and Investments Commission"
1943980,"Other: NEW ZEALAND - NEW ZEALAND COMPANIES OFFICE"
1961250,"Cayman Islands - Cayman Islands Monetary Authority"
1949906,"Ireland -  Central Bank of Ireland"
1944458,"Other: SAUDI ARABIA - CAPITAL MARKET AUTHORITY"
1944458,"India - Securities and Exchange Board of India"
1950231,"United Kingdom - Financial Conduct Authority"
1961697,"Other: SWITZERLAND/AOOS"
1961697,"Switzerland - Swiss Financial Market Supervisory Authority"
1963827,"Ireland -  Central Bank of Ireland"
1965600,"Canada - Quebec, Financial Markets Authority"
1965600,"Canada - Alberta Securities Commission"
1965600,"Canada - British Columbia Securities Commission"
1965600,"Canada - Manitoba Securities Commission"
1965600,"Canada - Ontario Securities Commission"
1965600,"Canada - Saskatchewan Financial Services Commission"
1965600,"Ireland -  Central Bank of Ireland"
1927732,"United Kingdom - Financial Conduct Authority"
1942493,"United Kingdom - Financial Conduct Authority"
1942493,"Dubai - Dubai Financial Services Authority"
1961366,"United Kingdom - Financial Conduct Authority"
1961366,"Dubai - Dubai Financial Services Authority"
1944722,"Canada - Ontario Securities Commission"
1916304,"China, People's Republic of - China Securities Regulatory Commission "
1916304,"India - Securities and Exchange Board of India"
1916304,"South Korea - Financial Supervisory Commission / Financial Supervisory Service"
1916304,"Bahamas - Securities Commission of the Bahamas"
1959428,"Singapore - Monetary Authority of Singapore"
